time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.520000000000002,0.378419662411,-1.39171276459,6.12197834531,6.08574192858,6.22504038131,0.0,0.516299161734,-2.08620379138,4.18882455523,-0.0587587069197,-0.0816502628683,0.0,442.59313108030136,442.4985873438902,442.88719162102194,444.4255043991017
2.580000000000002,0.410547381246,-1.52078289268,6.37475043467,6.08222692284,6.22024560681,0.0,0.555070597109,-2.21644721187,4.23649235124,-0.0582353057751,-0.0766487273936,0.0,444.212182656843,444.61703976297457,444.1915138603998,444.232046137504
2.640000000000002,0.445064782921,-1.65765656756,6.62993275939,6.07841113204,6.21634226769,0.0,0.595883747803,-2.34633808711,4.26921434574,-0.0773610528909,-0.0484877122681,0.0,438.72076754813935,441.0495514534071,441.69485485729325,440.1113949695484
2.700000000000002,0.482173757904,-1.80263305149,6.88813120812,6.07414747712,6.2135939692,0.0,0.641330506355,-2.48660792893,4.33685350372,-0.06076258782,-0.0409185295408,0.0,451.086922570613,451.6966089432618,452.7940244182358,454.1236649660781
2.760000000000002,0.521965396777,-1.95582958265,7.14900818871,6.0703260854,6.2111971433,0.0,0.685260983355,-2.62029147471,4.35870083826,-0.0702992791401,-0.038072247396,0.0,438.44822931982077,438.6838296097733,439.5307417920821,438.73650863835087
2.820000000000002,0.565122986565,-2.11913820206,7.42042342143,6.06638801895,6.20852507606,0.0,0.753540142254,-2.82359976245,4.68671643022,-0.0576435643049,-0.0623763303664,0.0,531.6631315988216,529.9942669023857,529.3756626885333,530.2433943495602
2.880000000000002,0.611885408975,-2.29312266534,7.7040601215,6.06335700224,6.20442692197,0.0,0.805555720924,-2.97615292028,4.76717135677,-0.0391257598839,-0.0840688363282,0.0,463.240716695398,461.52801600519007,460.91184434777955,462.3716228079181
2.940000000000002,0.661601428219,-2.47563242543,7.98937313965,6.06139399141,6.19955844568,0.0,0.852061481527,-3.10775213575,4.74309915369,-0.0222692092567,-0.0758522191494,0.0,429.3200179413382,430.011138077819,428.9727617529113,430.40151593352806
3.000000000000002,0.714696660088,-2.66740308673,8.27905617221,6.05986414681,6.19473425062,0.0,0.91822721639,-3.28463077688,4.91191000168,-0.0328935286948,-0.0915531239898,0.0,492.09505698675406,490.92664024231505,489.78382297793695,488.9928456147282
3.0600000000000023,0.771117253448,-2.86796218837,8.57057934903,6.05760829137,6.18951132993,0.0,0.962877735553,-3.40099140942,4.80574912994,-0.0492258175712,-0.0792971753242,0.0,403.31753878738266,404.41600585533087,405.1268970118471,403.65450532458584
